country_code,country,year,renewable_share,energy_use_per_capita,population,gdp_per_capita,total_energy_use,energy_intensity
AUS,Australia,2012,8.3,5533.72233837943,22733465.0,55465.4462872577,125800683099.26692,0.0997688238136599
AUS,Australia,2013,9.2,5533.38146350965,23128129.0,55966.1509270561,127976760294.25996,0.09887014511184847
AUS,Australia,2014,9.3,5407.4382264583,23475686.0,56571.8062524437,126943321868.73195,0.09558539111034162
AUS,Australia,2015,9.4,5318.66679266228,23815995.0,56970.3613028094,126669341740.7109,0.09335848801085275
AUS,Australia,2016,9.6,5216.98867184459,24190907.0,57632.9995925594,126203687780.64598,0.09052085972839281
AUS,Australia,2017,9.9,5162.45894302308,24592588.0,57991.771347333,126958225852.68208,0.08902054245081269
AUS,Australia,2018,9.8,5086.37378454852,24963258.0,58772.7063152213,126972461068.12112,0.08654312696216987
AUS,Australia,2019,10.3,5231.57466031316,25334826.0,59181.2997904131,132541033725.04301,0.08839911726914511
AUS,Australia,2020,11.2,5159.03638381788,25649248.0,58377.7670517802,132325403649.568,0.08837330792803179
AUS,Australia,2021,12.3,5006.44306522882,25685412.0,59465.535671364,128592552784.94511,0.08419066621878098
BRA,Brazil,1990,49.8,942.317182249676,149143223.0,6149.86718171298,140540221648.99506,0.15322561518917285
BRA,Brazil,1991,48.9,943.263545697103,151724256.0,6107.64813406258,143115959682.81497,0.1544397327731582
BRA,Brazil,1992,48.7,937.431462820155,154275079.0,5973.98216883419,144622312983.66498,0.15691902592389104
BRA,Brazil,1993,48.2,945.489101780969,156794577.0,6167.46021218994,148247563771.857,0.15330282956867994
BRA,Brazil,1994,48.3,980.074664998028,159265006.0,6427.1682800904,156091597401.35892,0.15248934247357887
BRA,Brazil,1995,46.1,998.777374735819,161735073.0,6596.33496795058,161537331613.64603,0.15141398664387867
BRA,Brazil,1996,44.5,1035.82555427523,164202549.0,6640.72624266152,170085196331.3306,0.1559807642153434
BRA,Brazil,1997,43.7,1072.29461426603,166661659.0,6764.85764267331,178710399350.34164,0.15850956086672136
BRA,Brazil,1998,43.8,1082.21810429873,169159655.0,6687.49446621217,183067641157.9272,0.16182714015937028
BRA,Brazil,1999,44.0,1091.29495874763,171641543.0,6621.63600079445,187311550587.56458,0.16480745220919704
BRA,Brazil,2000,42.7,1081.36193393467,174018282.0,6817.78345634413,188176745963.5088,0.15860901726475837
BRA,Brazil,2001,41.3,1086.99299318566,176301203.0,6823.0331851176,191638172351.20267,0.15931228292376023
BRA,Brazil,2002,42.9,1103.40127916211,178503484.0,6944.62257593723,196960972580.49326,0.15888570863236548
BRA,Brazil,2003,45.1,1107.9739157885,180622688.0,6941.43965883253,200125226903.60452,0.15961730854761166
BRA,Brazil,2004,45.2,1157.16905577095,182675143.0,7258.78101654079,211386022738.13327,0.1594164437712167
BRA,Brazil,2005,46.1,1173.71585743449,184688101.0,7409.56827992249,216771352823.16272,0.1584054310714535
BRA,Brazil,2006,46.7,1202.05933940304,186653106.0,7622.03919432148,224368109295.8856,0.15770836501320934
BRA,Brazil,2007,47.2,1259.91135986965,188552320.0,8003.2532101272,237559209897.77737,0.1574249029476384
BRA,Brazil,2008,47.0,1317.23578420454,190367302.0,8330.76364001877,250758622336.87253,0.15811705158418973
BRA,Brazil,2009,48.9,1262.10043812649,192079951.0,8246.09612122851,242424190312.41473,0.1530542961871831
BRA,Brazil,2010,46.8,1384.36896688389,193701929.0,8792.63334959864,268154939333.1466,0.1574464568054669
BRA,Brazil,2011,45.2,1390.00783643031,195284734.0,9067.99212019529,271447310595.2086,0.153287278816071
BRA,Brazil,2012,43.5,1433.15306444735,196876111.0,9167.49818450433,282153601796.12665,0.15632978982965984
BRA,Brazil,2013,42.3,1487.45745839708,198478299.0,9366.73824670239,295228026177.5157,0.15880207380843028
BRA,Brazil,2014,41.7,1522.42189026812,200085127.0,9338.34170840985,304613977261.87683,0.16302914776582544
BRA,Brazil,2015,43.7,1482.02057858653,201675532.0,8936.1955889444,298887288621.3862,0.16584468903299773
BRA,Brazil,2016,45.4,1414.8979311951,203218114.0,8577.84277969667,287532889079.97,0.16494799071674449
BRA,Brazil,2017,45.3,1431.95949698072,204703445.0,8628.25209645723,293127042132.4205,0.1659617128675093
BRA,Brazil,2018,46.9,1403.40232453429,206107261.0,8722.33529970988,289251409190.79565,0.16089754364074604
BRA,Brazil,2019,47.5,1415.83477031974,207455459.0,8771.43950372603,293722652144.84125,0.16141418631665944
BRA,Brazil,2020,50.0,1379.24649914162,208660842.0,8435.01046209185,287794735836.4427,0.1635144977401216
BRA,Brazil,2021,46.5,1430.3934661032,209550294.0,8799.22844579944,299739371357.60455,0.16255896467673125
CAN,Canada,1990,22.6,7641.54876651682,27691138.0,31700.5462613508,211603181427.34705,0.2410541668120518
CAN,Canada,1991,22.7,7529.00297774185,28037420.0,30654.3331550624,211093818668.1989,0.24560974592587007
CAN,Canada,1992,22.4,7616.97320016327,28371264.0,30563.3788132238,216103157542.757,0.2492189507813072
CAN,Canada,1993,22.3,7782.92897388185,28684764.0,31032.7546058282,223251480844.56302,0.25079723256085534
CAN,Canada,1994,22.2,7971.05824834315,29000663.0,32074.1562636226,231165974013.57,0.2485196549779128
CAN,Canada,1995,22.4,7995.23710734235,29302311.0,32595.4515150443,234278924238.08594,0.24528689543239432
CAN,Canada,1996,22.1,8070.95400503596,29610218.0,32801.3018574024,238982707557.0879,0.2460559047358224
CAN,Canada,1997,21.8,8069.49923971315,29905948.0,33867.0079071879,241326024648.901,0.2382702145352642
CAN,Canada,1998,22.0,7963.20719845056,30155173.0,34894.6134264056,240131890704.12198,0.22820734825578
CAN,Canada,1999,22.2,8117.62871957032,30401286.0,36391.535343959,246786352345.4711,0.22306365045732665
CAN,Canada,2000,20.3,8224.74786425172,30685730.0,37906.8601321366,252382392280.5049,0.2169725436393757
CAN,Canada,2001,19.8,8017.16666642228,31020855.0,38200.456120621,248699364669.9189,0.20987096701430566
CAN,Canada,2002,20.1,7943.44588697183,31359199.0,38921.6673033743,249100100315.28113,0.20408801670947885
CAN,Canada,2003,19.7,8303.4318789013,31642461.0,39270.0234577749,262741019394.2911,0.21144453574950284
CAN,Canada,2004,20.4,8371.02231862308,31938807.0,40108.7587456658,267360466227.19504,0.20870808722116493
CAN,Canada,2005,21.6,8369.95929648006,32242732.0,41006.2229523971,269870354447.3151,0.20411436835322522
CAN,Canada,2006,21.5,8427.44174185883,32571193.0,41663.5123057295,274491831470.3401,0.20227391488306906
CAN,Canada,2007,21.6,8356.30636250042,32888886.0,42106.8724378248,274829607337.35098,0.19845469109203917
CAN,Canada,2008,21.6,8098.35289361915,33247298.0,42067.5687072607,269248351963.31818,0.1925082229014439
CAN,Canada,2009,22.2,7696.33407281264,33630069.0,40376.4153847836,258828245915.7401,0.19061459516569934
CAN,Canada,2010,21.4,7660.75452103288,34005902.0,41164.3399119626,260510867488.30106,0.1861017214758403
CAN,Canada,2011,21.5,7716.24822782698,34339221.0,42043.6419795513,264969953186.209,0.18352949136946603
CAN,Canada,2012,21.8,7637.78487245197,34713395.0,42320.6431330726,265133443202.44986,0.180474215584007
CAN,Canada,2013,22.2,7668.79466344868,35080992.0,42851.170527104,269028924238.08582,0.17896348148991761
CAN,Canada,2014,22.2,7780.1475931021,35434066.0,43643.2356440047,275682263303.72095,0.17826697489994336
CAN,Canada,2015,22.3,7690.40816617685,35704498.0,43594.1941045394,274582162988.445,0.1764089995042725
CAN,Canada,2016,22.1,7944.50789345873,36110803.0,43551.3425975115,286882559472.6332,0.18241706040797637
CAN,Canada,2017,22.8,8175.19037647623,36545075.0,44339.3886689254,298762945447.60205,0.18437760695166486
CAN,Canada,2018,22.3,8161.77967501099,37072620.0,44907.3436912123,302578556415.40594,0.18174710424050597
CAN,Canada,2019,22.4,8125.58121311618,37618495.0,45100.2915069262,305672136237.70496,0.18016693333053752
CAN,Canada,2020,23.9,7495.07932297849,38028638.0,42366.1285377884,285027658354.8341,0.1769120658804891
CAN,Canada,2021,23.8,7524.86361233157,38239864.0,44639.193269037,287749761154.108,0.1685707796505146
CHN,China,1990,33.9,773.250116673841,1135185000.0,917.270661782581,877781933696.3943,0.8429901324557169
CHN,China,1991,33.1,740.586120549437,1150780000.0,989.548540519036,852251695805.8812,0.7484080772439786
CHN,China,1992,32.8,756.63514647117,1164970000.0,1117.27329480169,881457246584.5188,0.677215816391162
CHN,China,1993,31.5,792.633509359554,1178440000.0,1258.34946089635,934071032769.6727,0.629899351484558
CHN,China,1994,31.1,821.273750333988,1191835000.0,1406.85845705008,978822800229.3086,0.5837643056544907
CHN,China,1995,29.4,872.82633002387,1204855000.0,1545.19429404212,1051629167860.9099,0.5648651003885198
CHN,China,1996,30.5,884.894160616361,1217550000.0,1681.62743528935,1077402885258.4503,0.5262129661104757
CHN,China,1997,30.0,876.489344673065,1230075000.0,1819.09789302268,1078147630648.7205,0.48182637560898833
CHN,China,1998,29.5,872.405987083978,1241935000.0,1944.43719705771,1083471529569.1401,0.4486676085008496
CHN,China,1999,30.3,880.738578841902,1252735000.0,2076.81812919622,1103332043565.5103,0.42408074470284485
CHN,China,2000,29.6,898.07500446721,1262645000.0,2237.44298500334,1133949914015.5002,0.4013845315776256
CHN,China,2001,28.4,921.506436459842,1271850000.0,2405.89396743215,1172017961211.45,0.3830203861574918
CHN,China,2002,27.0,976.159336791292,1280400000.0,2610.72960252379,1249874414827.5703,0.37390288747162465
CHN,China,2003,23.9,1105.13742396493,1288400000.0,2857.0373538115,1423859057036.4158,0.3868123818859402
CHN,China,2004,20.2,1249.04415339994,1296075000.0,3127.86276523632,1618854901117.8271,0.3993283104623584
CHN,China,2005,17.4,1369.79197119649,1303720000.0,3465.81734409951,1785825188688.288,0.39522912929284504
CHN,China,2006,16.4,1490.18647938836,1311020000.0,3883.35412942474,1953664278207.7278,0.38373695257329227
CHN,China,2007,14.9,1595.46606847798,1317885000.0,4409.75700836878,2102640799656.1025,0.36180362442876673
CHN,China,2008,14.1,1629.97754209383,1324655000.0,4811.47471804961,2159157901022.3022,0.33876880532681286
CHN,China,2009,13.4,1728.61645229501,1331260000.0,5237.76666540352,2301237938282.255,0.33002929735546677
CHN,China,2010,12.3,1899.79996108685,1337705000.0,5764.86534987407,2541371906945.6846,0.3295480199079325
CHN,China,2011,11.3,2027.46525356855,1345035000.0,6275.90956436258,2727011727333.5747,0.3230552054289316
CHN,China,2012,11.5,2085.21872095825,1354190000.0,6723.19443752823,2823782339734.452,0.3101529697428886
CHN,China,2013,11.5,2137.32572690907,1363240000.0,7198.06876478162,2913687923951.5205,0.296930440198971
CHN,China,2014,11.9,2177.55011435267,1371860000.0,7686.57792954381,2987293899875.8535,0.283292530735053
CHN,China,2015,12.2,2175.1544486832,1379860000.0,8175.33285077393,3001408617560.0,0.26606310573364433
CHN,China,2016,12.6,2149.2047500244,1387790000.0,8679.37704460133,2982644860036.362,0.24762200547114488
CHN,China,2017,13.1,2215.91139022057,1396215000.0,9221.51403820573,3093888721696.813,0.2402980010700856
CHN,China,2018,13.5,2310.87757050979,1402760000.0,9798.6528523316,3241606620808.313,0.2358362527314063
CHN,China,2019,14.3,2397.96868908473,1407745000.0,10356.4804194995,3375728432215.5835,0.23154282072215973
CHN,China,2020,14.9,2465.96954605987,1411100000.0,10573.6420059282,3479729626445.0825,0.2332185584377931
CHN,China,2021,15.2,2623.79959356116,1412360000.0,11469.5707134928,3705749593962.0396,0.22876179580762537
DEU,Germany,1990,2.1,4421.75298411525,79433029.0,29763.3124657124,351233233018.0632,0.14856387336621718
DEU,Germany,1991,2.0,4303.21110441046,80013896.0,31056.5938822126,344316685774.3437,0.13856030447933596
DEU,Germany,1992,2.1,4191.07717344268,80624598.0,31441.9743477578,337903912295.79236,0.1332956107364026
DEU,Germany,1993,2.1,4123.06429325007,81156363.0,30932.0193060317,334612902455.3411,0.1332943786326319
DEU,Germany,1994,2.3,4089.20711052609,81438348.0,31625.3939679554,333018271711.0982,0.12930138086720758
DEU,Germany,1995,2.3,4119.89234314538,81678051.0,32007.145402934,336504776917.93787,0.12871789381029033
DEU,Germany,1996,2.2,4247.28041587343,81914831.0,32245.8608379557,347915257475.8817,0.1317155227214178
DEU,Germany,1997,2.8,4203.57228180046,82034771.0,32795.7833455165,344839089519.4482,0.1281741691458981
DEU,Germany,1998,3.0,4177.53862595182,82047195.0,33477.9856458764,342755326263.50104,0.12478464714517203
DEU,Germany,1999,3.3,4080.1161545149,82100243.0,34168.8308210083,334978527753.8988,0.11941047019982577
DEU,Germany,2000,3.7,4094.27901518469,82211508.0,35104.1308467844,336596852011.08826,0.11663239956159556
DEU,Germany,2001,3.9,4210.00080103251,82349925.0,35618.5143698493,346693250214.9671,0.11819697916980591
DEU,Germany,2002,4.4,4108.61729515583,82488495.0,35477.5151544301,338913657208.37524,0.11580904911946137
DEU,Germany,2003,5.4,4096.47794323132,82534176.0,35270.0227284267,338099431546.7718,0.11614616681065157
DEU,Germany,2004,6.3,4131.61083697,82516260.0,35687.6378708542,340925074042.2341,0.11577148512662565
DEU,Germany,2005,7.3,4109.8805864045,82469422.0,36024.0947047021,338939476449.8002,0.11408699150094259
DEU,Germany,2006,8.6,4235.93876578004,82376451.0,37459.261328042,348941602178.2799,0.11308121451420658
DEU,Germany,2007,10.5,4023.73935857078,82266372.0,38593.0749910508,331018438903.22516,0.10426065711280662
DEU,Germany,2008,10.2,4081.87998694017,82110097.0,39009.8477636357,335163561670.0161,0.10463716781651293
DEU,Germany,2009,10.7,3821.62500577239,81902307.0,36940.4078672661,312999904461.64703,0.1034537847958857
DEU,Germany,2010,11.6,4029.83085754355,81776930.0,38526.7371042695,329547195949.17883,0.1045982909644577
DEU,Germany,2011,12.5,3891.87175356307,80274983.0,40722.4849268242,312419938855.4556,0.0955705861407162
DEU,Germany,2012,13.6,3913.43920397127,80425823.0,40834.5088218456,314741568739.85425,0.095836568551491
DEU,Germany,2013,13.6,3986.18505186393,80645605.0,40884.8926759028,321468305149.523,0.09749775017052575
DEU,Germany,2014,14.0,3794.44720253102,80982500.0,41602.4661281668,307283820578.9683,0.09120726619526055
DEU,Germany,2015,14.6,3780.85027551891,81686611.0,41929.7549110722,308844845705.556,0.09017105593718884
DEU,Germany,2016,14.2,3765.21799936242,82348669.0,42516.9337063103,310060690742.33813,0.08855807959649714
DEU,Germany,2017,15.2,3763.19404182465,82657002.0,43543.4807050551,311054337441.48816,0.08642382236998726
DEU,Germany,2018,16.0,3659.22924485198,82905782.0,43905.8550061973,303371262061.7229,0.08334262581460902
DEU,Germany,2019,17.1,3570.88159282488,83092962.0,44235.2658954682,296715128499.0972,0.08072476836158701
DEU,Germany,2020,18.5,3349.19931383762,83160871.0,42372.8726784255,278522332091.33887,0.07904111999333227
DEU,Germany,2021,17.6,3467.03057027911,83196078.0,44011.0194631674,288443345753.3253,0.07877642037309884
ESP,Spain,1990,10.6,2317.97017574877,38867322.0,19174.77083233,90093293207.22404,0.12088646044418486
ESP,Spain,1991,9.9,2398.21804948706,38966376.0,19612.9766041957,93449866246.29938,0.1222771075438912
ESP,Spain,1992,8.2,2430.88437246788,39157685.0,19698.51176766,95187804528.51991,0.12340446837505667
ESP,Spain,1993,9.1,2319.50158512719,39361262.0,19394.4931411816,91298509601.60663,0.11959588571057009
ESP,Spain,1994,9.2,2435.94127282847,39549108.0,19762.3886289154,96339304480.75063,0.12326148010591773
ESP,Spain,1995,8.3,2537.01654979213,39724050.0,20217.9031940372,100780572274.77005,0.12548366294188032
ESP,Spain,1996,10.1,2489.29122824676,39889852.0,20658.8402775701,99297458679.66148,0.120495206642817
ESP,Spain,1997,9.2,2634.70993203434,40057389.0,21310.4311888986,105539600649.66312,0.12363475467389222
ESP,Spain,1998,8.9,2756.25615027943,40223509.0,22135.4045018802,110866294067.07,0.12451799333711347
ESP,Spain,1999,7.7,2878.01236592727,40386875.0,23017.838771323,116233925671.1589,0.12503399622004782
ESP,Spain,2000,7.9,2991.49306471374,40567864.0,24106.8818529374,121358483806.2502,0.12409290770009848
ESP,Spain,2001,8.9,3048.84384472463,40850412.0,24878.3784543991,124546527180.66516,0.12254994232493961
ESP,Spain,2002,7.4,3095.99686843763,41431558.0,25205.3154769045,128271973822.49203,0.12283110962346319
ESP,Spain,2003,8.9,3145.4023925367,42187645.0,25481.1653690112,132697119518.48895,0.12344028803180118
ESP,Spain,2004,8.0,3226.28942874321,42921895.0,25825.3106463315,138478456100.12604,0.12492741996121956
ESP,Spain,2005,7.3,3239.54436471806,43653155.0,26294.447384391,141416332282.414,0.12320260309563036
ESP,Spain,2006,8.5,3190.72627710892,44397319.0,26899.0921497113,141659692366.48712,0.11861836300461036
ESP,Spain,2007,9.0,3168.95970956596,45226803.0,27338.79541774,143321916499.4769,0.11591438690490508
ESP,Spain,2008,9.7,3015.00798974738,45954106.0,27112.526293889,138551996751.69803,0.11120350634484934
ESP,Spain,2009,12.2,2749.85548907362,46362946.0,25860.8142592652,127491401547.72383,0.10633290435116227
ESP,Spain,2010,14.4,2735.18257337486,46576897.0,25766.2515825743,127396316996.2758,0.10615368574700491
ESP,Spain,2011,14.7,2684.34318918947,46742697.0,25510.5579678829,125473440336.29707,0.10522479330201187
ESP,Spain,2012,15.8,2677.18038552382,46773055.0,24763.568274484,125219905417.02684,0.10810963734504875
ESP,Spain,2013,16.9,2506.25540520067,46604197.0,24498.5559507945,116802020636.28685,0.10230216875780349
ESP,Spain,2014,17.3,2458.57177736167,46460733.0,24947.8512505913,114227046909.33598,0.09854843820681343
ESP,Spain,2015,16.3,2552.40125248088,46422303.0,25982.4416197775,118488344320.24692,0.0982356196477711
ESP,Spain,2016,16.7,2563.00704379932,46458139.0,26719.2442268615,119072537498.80789,0.09592363549050789
ESP,Spain,2017,15.2,2690.49733287835,46571232.0,27426.281015093,125299775484.85886,0.09809924033804429
ESP,Spain,2018,16.9,2666.26079715432,46782011.0,27956.7225466484,124733041941.34216,0.09537100755302824
ESP,Spain,2019,16.7,2573.90442450746,47118501.0,28301.4393949563,121278518200.05919,0.09094606067867222
ESP,Spain,2020,19.3,2303.51311623486,47359424.0,25077.019882928,109093054361.328,0.09185753039989618
ESP,Spain,2021,19.0,2422.46704705393,47443821.0,26705.3629138959,114931092958.82523,0.09071088286141285
FRA,France,1990,10.5,3840.29284408953,58261012.0,27992.9751471374,223739347473.01422,0.1371877345621208
FRA,France,1991,11.1,4038.65106657847,58554242.0,28197.2359540607,236480151905.99384,0.1432286154982812
FRA,France,1992,11.3,3949.27198438536,58846584.0,28482.5194675509,232401165567.9798,0.1386559917525773
FRA,France,1993,10.9,3997.18558148783,59103094.0,28257.0962487817,236246035158.11987,0.14145776148744116
FRA,France,1994,11.0,3831.06683360221,59324863.0,28822.5006495069,227277515047.2949,0.13291930773771193
FRA,France,1995,10.7,3975.88904728611,59541294.0,29379.6158424052,236729578675.84216,0.13532814957871206
FRA,France,1996,10.5,4186.80246709718,59754504.0,29683.7786067651,250180304767.36832,0.14104681626155857
